source_id	source_name	target_id	target_name	proximity
DOID:0050156	idiopathic pulmonary fibrosis	DOID:3393	coronary artery disease	0.016177
DOID:0050156	idiopathic pulmonary fibrosis	DOID:7693	abdominal aortic aneurysm	0.016117
DOID:0050156	idiopathic pulmonary fibrosis	DOID:2986	IgA glomerulonephritis	0.015479
DOID:0050156	idiopathic pulmonary fibrosis	DOID:1067	open-angle glaucoma	0.014006
DOID:0050156	idiopathic pulmonary fibrosis	DOID:5844	myocardial infarction	0.013820
DOID:0050156	idiopathic pulmonary fibrosis	DOID:10941	intracranial aneurysm	0.013312
DOID:0050156	idiopathic pulmonary fibrosis	DOID:1040	chronic lymphocytic leukemia	0.010940
DOID:0050156	idiopathic pulmonary fibrosis	DOID:2841	asthma	0.008751
DOID:0050156	idiopathic pulmonary fibrosis	DOID:9744	type 1 diabetes mellitus	0.008409
DOID:0050156	idiopathic pulmonary fibrosis	DOID:4481	allergic rhinitis	0.007508
DOID:0050156	idiopathic pulmonary fibrosis	DOID:8778	Crohn's disease	0.006608
DOID:0050156	idiopathic pulmonary fibrosis	DOID:8577	ulcerative colitis	0.006261
DOID:0050156	idiopathic pulmonary fibrosis	DOID:11829	degenerative myopia	0.005991
DOID:0050156	idiopathic pulmonary fibrosis	DOID:12306	vitiligo	0.005850
DOID:0050156	idiopathic pulmonary fibrosis	DOID:5419	schizophrenia	0.005100
DOID:0050156	idiopathic pulmonary fibrosis	DOID:7148	rheumatoid arthritis	0.005072
DOID:0050156	idiopathic pulmonary fibrosis	DOID:10608	celiac disease	0.004677
DOID:0050156	idiopathic pulmonary fibrosis	DOID:9074	systemic lupus erythematosus	0.004435
DOID:0050156	idiopathic pulmonary fibrosis	DOID:6364	migraine	0.004347
DOID:0050156	idiopathic pulmonary fibrosis	DOID:2377	multiple sclerosis	0.004238
DOID:0050156	idiopathic pulmonary fibrosis	DOID:9352	type 2 diabetes mellitus	0.003692
DOID:0050156	idiopathic pulmonary fibrosis	DOID:12236	primary biliary cirrhosis	0.003398
DOID:0050156	idiopathic pulmonary fibrosis	DOID:784	chronic kidney failure	0.003381
DOID:0050156	idiopathic pulmonary fibrosis	DOID:13378	Kawasaki disease	0.003239
DOID:0050156	idiopathic pulmonary fibrosis	DOID:1595	endogenous depression	0.003196
DOID:0050156	idiopathic pulmonary fibrosis	DOID:1094	attention deficit hyperactivity disorder	0.003152
DOID:0050156	idiopathic pulmonary fibrosis	DOID:5408	Paget's disease of bone	0.003011
DOID:0050156	idiopathic pulmonary fibrosis	DOID:12361	Graves' disease	0.002983
DOID:0050156	idiopathic pulmonary fibrosis	DOID:418	systemic scleroderma	0.002900
DOID:0050156	idiopathic pulmonary fibrosis	DOID:12365	malaria	0.002882
DOID:0050156	idiopathic pulmonary fibrosis	DOID:3312	bipolar disorder	0.002859
DOID:0050156	idiopathic pulmonary fibrosis	DOID:1936	atherosclerosis	0.002821
DOID:0050156	idiopathic pulmonary fibrosis	DOID:4001	ovarian carcinoma	0.002767
DOID:0050156	idiopathic pulmonary fibrosis	DOID:1459	hypothyroidism	0.002674
DOID:0050156	idiopathic pulmonary fibrosis	DOID:8893	psoriasis	0.002651
DOID:0050156	idiopathic pulmonary fibrosis	DOID:4905	pancreatic carcinoma	0.002451
DOID:0050156	idiopathic pulmonary fibrosis	DOID:14221	metabolic syndrome X	0.002361
DOID:0050156	idiopathic pulmonary fibrosis	DOID:986	alopecia areata	0.002345
DOID:0050156	idiopathic pulmonary fibrosis	DOID:10652	Alzheimer's disease	0.002276
DOID:0050156	idiopathic pulmonary fibrosis	DOID:14330	Parkinson's disease	0.002045
DOID:0050156	idiopathic pulmonary fibrosis	DOID:8398	osteoarthritis	0.001966
DOID:0050156	idiopathic pulmonary fibrosis	DOID:11612	polycystic ovary syndrome	0.001950
DOID:0050156	idiopathic pulmonary fibrosis	DOID:14268	sclerosing cholangitis	0.001845
DOID:0050156	idiopathic pulmonary fibrosis	DOID:3310	atopic dermatitis	0.001730
DOID:0050156	idiopathic pulmonary fibrosis	DOID:3963	thyroid carcinoma	0.001596
DOID:0050156	idiopathic pulmonary fibrosis	DOID:7147	ankylosing spondylitis	0.001570
DOID:0050156	idiopathic pulmonary fibrosis	DOID:13922	eosinophilic esophagitis	0.001466
DOID:0050156	idiopathic pulmonary fibrosis	DOID:9835	refractive error	0.001465
DOID:0050156	idiopathic pulmonary fibrosis	DOID:9296	cleft lip	0.001446
DOID:0050156	idiopathic pulmonary fibrosis	DOID:8567	Hodgkin's lymphoma	0.001408
DOID:0050156	idiopathic pulmonary fibrosis	DOID:9970	obesity	0.001339
DOID:0050156	idiopathic pulmonary fibrosis	DOID:4450	renal cell carcinoma	0.001262
DOID:0050156	idiopathic pulmonary fibrosis	DOID:13241	Behcet's disease	0.001231
DOID:0050156	idiopathic pulmonary fibrosis	DOID:10871	age related macular degeneration	0.001128
DOID:0050156	idiopathic pulmonary fibrosis	DOID:10763	hypertension	0.000979
DOID:0050156	idiopathic pulmonary fibrosis	DOID:0050425	restless legs syndrome	0.000906
DOID:0050156	idiopathic pulmonary fibrosis	DOID:9008	psoriatic arthritis	0.000822
DOID:0050156	idiopathic pulmonary fibrosis	DOID:1024	leprosy	0.000753
DOID:0050156	idiopathic pulmonary fibrosis	DOID:1826	epilepsy syndrome	0.000710
DOID:0050156	idiopathic pulmonary fibrosis	DOID:585	nephrolithiasis	0.000577
DOID:0050156	idiopathic pulmonary fibrosis	DOID:2468	psychotic disorder	0.000510
DOID:0050156	idiopathic pulmonary fibrosis	DOID:8986	narcolepsy	0.000387
DOID:0050156	idiopathic pulmonary fibrosis	DOID:5082	liver cirrhosis	0.000230
DOID:0050156	idiopathic pulmonary fibrosis	DOID:332	amyotrophic lateral sclerosis	0.000213
DOID:0050156	idiopathic pulmonary fibrosis	DOID:14227	azoospermia	0.000162
DOID:0050156	idiopathic pulmonary fibrosis	DOID:11476	osteoporosis	0.000162
DOID:10941	intracranial aneurysm	DOID:1936	atherosclerosis	0.109315
DOID:10941	intracranial aneurysm	DOID:1595	endogenous depression	0.065122
DOID:10941	intracranial aneurysm	DOID:1094	attention deficit hyperactivity disorder	0.064764
DOID:10941	intracranial aneurysm	DOID:1686	glaucoma	0.062935
DOID:10941	intracranial aneurysm	DOID:7693	abdominal aortic aneurysm	0.061198
DOID:10941	intracranial aneurysm	DOID:3393	coronary artery disease	0.054150
DOID:10941	intracranial aneurysm	DOID:1067	open-angle glaucoma	0.053517
DOID:10941	intracranial aneurysm	DOID:5844	myocardial infarction	0.045919
DOID:10941	intracranial aneurysm	DOID:3620	central nervous system cancer	0.045190
DOID:10941	intracranial aneurysm	DOID:3312	bipolar disorder	0.041975
DOID:10941	intracranial aneurysm	DOID:6713	cerebrovascular disease	0.040934
DOID:10941	intracranial aneurysm	DOID:2513	basal cell carcinoma	0.037120
DOID:10941	intracranial aneurysm	DOID:5419	schizophrenia	0.020528
DOID:10941	intracranial aneurysm	DOID:10286	prostate carcinoma	0.015555
DOID:10941	intracranial aneurysm	DOID:14221	metabolic syndrome X	0.015317
DOID:10941	intracranial aneurysm	DOID:6364	migraine	0.015040
DOID:10941	intracranial aneurysm	DOID:8398	osteoarthritis	0.014842
DOID:10941	intracranial aneurysm	DOID:8577	ulcerative colitis	0.012524
DOID:10941	intracranial aneurysm	DOID:3910	lung adenocarcinoma	0.011364
DOID:10941	intracranial aneurysm	DOID:10652	Alzheimer's disease	0.010818
DOID:10941	intracranial aneurysm	DOID:8778	Crohn's disease	0.010422
DOID:10941	intracranial aneurysm	DOID:3905	lung carcinoma	0.010351
DOID:10941	intracranial aneurysm	DOID:2468	psychotic disorder	0.009789
DOID:10941	intracranial aneurysm	DOID:12365	malaria	0.007890
DOID:10941	intracranial aneurysm	DOID:0050156	idiopathic pulmonary fibrosis	0.007164
DOID:10941	intracranial aneurysm	DOID:4007	bladder carcinoma	0.007020
DOID:10941	intracranial aneurysm	DOID:9538	multiple myeloma	0.006775
DOID:10941	intracranial aneurysm	DOID:4905	pancreatic carcinoma	0.006698
DOID:10941	intracranial aneurysm	DOID:1909	melanoma	0.006597
DOID:10941	intracranial aneurysm	DOID:3459	breast carcinoma	0.006178
DOID:10941	intracranial aneurysm	DOID:9835	refractive error	0.005794
DOID:10941	intracranial aneurysm	DOID:12361	Graves' disease	0.005649
DOID:10941	intracranial aneurysm	DOID:12306	vitiligo	0.005427
DOID:10941	intracranial aneurysm	DOID:1749	squamous cell carcinoma	0.004873
DOID:10941	intracranial aneurysm	DOID:9744	type 1 diabetes mellitus	0.004824
DOID:10941	intracranial aneurysm	DOID:7148	rheumatoid arthritis	0.004550
DOID:10941	intracranial aneurysm	DOID:9352	type 2 diabetes mellitus	0.004492
DOID:10941	intracranial aneurysm	DOID:10608	celiac disease	0.004466
DOID:10941	intracranial aneurysm	DOID:10871	age related macular degeneration	0.004417
DOID:10941	intracranial aneurysm	DOID:12236	primary biliary cirrhosis	0.004253
DOID:10941	intracranial aneurysm	DOID:784	chronic kidney failure	0.003814
DOID:10941	intracranial aneurysm	DOID:1040	chronic lymphocytic leukemia	0.003725
DOID:10941	intracranial aneurysm	DOID:3083	chronic obstructive pulmonary disease	0.003606
DOID:10941	intracranial aneurysm	DOID:1459	hypothyroidism	0.003547
DOID:10941	intracranial aneurysm	DOID:1107	esophageal carcinoma	0.003415
DOID:10941	intracranial aneurysm	DOID:9074	systemic lupus erythematosus	0.003363
DOID:10941	intracranial aneurysm	DOID:2841	asthma	0.003337
DOID:10941	intracranial aneurysm	DOID:585	nephrolithiasis	0.003306
DOID:10941	intracranial aneurysm	DOID:2377	multiple sclerosis	0.003209
DOID:10941	intracranial aneurysm	DOID:4481	allergic rhinitis	0.002802
DOID:10941	intracranial aneurysm	DOID:10763	hypertension	0.002693
DOID:10941	intracranial aneurysm	DOID:5517	stomach carcinoma	0.002684
DOID:10941	intracranial aneurysm	DOID:418	systemic scleroderma	0.002337
DOID:10941	intracranial aneurysm	DOID:8893	psoriasis	0.002296
DOID:10941	intracranial aneurysm	DOID:2986	IgA glomerulonephritis	0.002082
DOID:10941	intracranial aneurysm	DOID:14268	sclerosing cholangitis	0.002070
DOID:10941	intracranial aneurysm	DOID:986	alopecia areata	0.001984
DOID:10941	intracranial aneurysm	DOID:7147	ankylosing spondylitis	0.001935
DOID:10941	intracranial aneurysm	DOID:9970	obesity	0.001620
DOID:10941	intracranial aneurysm	DOID:11829	degenerative myopia	0.001551
DOID:10941	intracranial aneurysm	DOID:4001	ovarian carcinoma	0.001472
DOID:10941	intracranial aneurysm	DOID:13241	Behcet's disease	0.001452
DOID:10941	intracranial aneurysm	DOID:13378	Kawasaki disease	0.001425
DOID:10941	intracranial aneurysm	DOID:11612	polycystic ovary syndrome	0.001367
DOID:10941	intracranial aneurysm	DOID:14330	Parkinson's disease	0.001347
DOID:10941	intracranial aneurysm	DOID:3963	thyroid carcinoma	0.001339
DOID:10941	intracranial aneurysm	DOID:1024	leprosy	0.001279
DOID:10941	intracranial aneurysm	DOID:3310	atopic dermatitis	0.001178
DOID:10941	intracranial aneurysm	DOID:9296	cleft lip	0.001039
DOID:10941	intracranial aneurysm	DOID:8567	Hodgkin's lymphoma	0.000930
DOID:10941	intracranial aneurysm	DOID:4450	renal cell carcinoma	0.000902
DOID:10941	intracranial aneurysm	DOID:9008	psoriatic arthritis	0.000836
DOID:10941	intracranial aneurysm	DOID:1826	epilepsy syndrome	0.000818
DOID:10941	intracranial aneurysm	DOID:5408	Paget's disease of bone	0.000667
DOID:10941	intracranial aneurysm	DOID:14227	azoospermia	0.000656
DOID:10941	intracranial aneurysm	DOID:11476	osteoporosis	0.000656
DOID:10941	intracranial aneurysm	DOID:13922	eosinophilic esophagitis	0.000552
DOID:10941	intracranial aneurysm	DOID:8986	narcolepsy	0.000377
DOID:10941	intracranial aneurysm	DOID:0050425	restless legs syndrome	0.000241
DOID:10941	intracranial aneurysm	DOID:5082	liver cirrhosis	0.000174
DOID:10941	intracranial aneurysm	DOID:332	amyotrophic lateral sclerosis	0.000161
DOID:1024	leprosy	DOID:8778	Crohn's disease	0.263280
DOID:1024	leprosy	DOID:8577	ulcerative colitis	0.117094
DOID:1024	leprosy	DOID:10608	celiac disease	0.036336
DOID:1024	leprosy	DOID:2377	multiple sclerosis	0.033236
DOID:1024	leprosy	DOID:9744	type 1 diabetes mellitus	0.029681
DOID:1024	leprosy	DOID:7148	rheumatoid arthritis	0.028627
DOID:1024	leprosy	DOID:2841	asthma	0.027965
DOID:1024	leprosy	DOID:7147	ankylosing spondylitis	0.027204
DOID:1024	leprosy	DOID:12236	primary biliary cirrhosis	0.025753
DOID:1024	leprosy	DOID:8893	psoriasis	0.024770
DOID:1024	leprosy	DOID:4481	allergic rhinitis	0.024698
DOID:1024	leprosy	DOID:9074	systemic lupus erythematosus	0.020226
DOID:1024	leprosy	DOID:13241	Behcet's disease	0.018831
DOID:1024	leprosy	DOID:12306	vitiligo	0.017483
DOID:1024	leprosy	DOID:9352	type 2 diabetes mellitus	0.016400
DOID:1024	leprosy	DOID:14268	sclerosing cholangitis	0.016335
DOID:1024	leprosy	DOID:418	systemic scleroderma	0.016281
DOID:1024	leprosy	DOID:3310	atopic dermatitis	0.015195
DOID:1024	leprosy	DOID:986	alopecia areata	0.012095
DOID:1024	leprosy	DOID:1040	chronic lymphocytic leukemia	0.009962
DOID:1024	leprosy	DOID:2986	IgA glomerulonephritis	0.008971
DOID:1024	leprosy	DOID:3905	lung carcinoma	0.008930
DOID:1024	leprosy	DOID:12361	Graves' disease	0.008068
DOID:1024	leprosy	DOID:9008	psoriatic arthritis	0.007950
DOID:1024	leprosy	DOID:8567	Hodgkin's lymphoma	0.007946
DOID:1024	leprosy	DOID:11612	polycystic ovary syndrome	0.007855
DOID:1024	leprosy	DOID:13378	Kawasaki disease	0.007517
DOID:1024	leprosy	DOID:8986	narcolepsy	0.007437
DOID:1024	leprosy	DOID:10286	prostate carcinoma	0.007201
DOID:1024	leprosy	DOID:1749	squamous cell carcinoma	0.006799
DOID:1024	leprosy	DOID:1459	hypothyroidism	0.006671
DOID:1024	leprosy	DOID:5419	schizophrenia	0.006539
DOID:1024	leprosy	DOID:14330	Parkinson's disease	0.006363
DOID:1024	leprosy	DOID:3620	central nervous system cancer	0.006301
DOID:1024	leprosy	DOID:10941	intracranial aneurysm	0.005692
DOID:1024	leprosy	DOID:784	chronic kidney failure	0.005627
DOID:1024	leprosy	DOID:1107	esophageal carcinoma	0.005573
DOID:1024	leprosy	DOID:4001	ovarian carcinoma	0.005546
DOID:1024	leprosy	DOID:9296	cleft lip	0.005540
DOID:1024	leprosy	DOID:13922	eosinophilic esophagitis	0.004767
DOID:1024	leprosy	DOID:14221	metabolic syndrome X	0.004549
DOID:1024	leprosy	DOID:4007	bladder carcinoma	0.004319
DOID:1024	leprosy	DOID:3459	breast carcinoma	0.004275
DOID:1024	leprosy	DOID:3393	coronary artery disease	0.004261
DOID:1024	leprosy	DOID:6713	cerebrovascular disease	0.004048
DOID:1024	leprosy	DOID:3910	lung adenocarcinoma	0.003661
DOID:1024	leprosy	DOID:10871	age related macular degeneration	0.003593
DOID:1024	leprosy	DOID:5844	myocardial infarction	0.003577
DOID:1024	leprosy	DOID:1909	melanoma	0.003335
DOID:1024	leprosy	DOID:5517	stomach carcinoma	0.003223
DOID:1024	leprosy	DOID:3083	chronic obstructive pulmonary disease	0.002611
DOID:1024	leprosy	DOID:2513	basal cell carcinoma	0.002566
DOID:1024	leprosy	DOID:9970	obesity	0.002530
DOID:1024	leprosy	DOID:3312	bipolar disorder	0.002323
DOID:1024	leprosy	DOID:11829	degenerative myopia	0.002314
DOID:1024	leprosy	DOID:3963	thyroid carcinoma	0.002285
DOID:1024	leprosy	DOID:1595	endogenous depression	0.002277
DOID:1024	leprosy	DOID:1094	attention deficit hyperactivity disorder	0.002234
DOID:1024	leprosy	DOID:0050156	idiopathic pulmonary fibrosis	0.001858
DOID:1024	leprosy	DOID:9538	multiple myeloma	0.001842
DOID:1024	leprosy	DOID:5082	liver cirrhosis	0.001806
DOID:1024	leprosy	DOID:1686	glaucoma	0.001697
DOID:1024	leprosy	DOID:332	amyotrophic lateral sclerosis	0.001671
DOID:1024	leprosy	DOID:7693	abdominal aortic aneurysm	0.001590
DOID:1024	leprosy	DOID:1936	atherosclerosis	0.001436
DOID:1024	leprosy	DOID:12365	malaria	0.001434
DOID:1024	leprosy	DOID:1067	open-angle glaucoma	0.001396
DOID:1024	leprosy	DOID:1826	epilepsy syndrome	0.001332
DOID:1024	leprosy	DOID:4905	pancreatic carcinoma	0.001196
DOID:1024	leprosy	DOID:10652	Alzheimer's disease	0.001070
DOID:1024	leprosy	DOID:585	nephrolithiasis	0.000795
DOID:1024	leprosy	DOID:8398	osteoarthritis	0.000795
DOID:1024	leprosy	DOID:6364	migraine	0.000695
DOID:1024	leprosy	DOID:10763	hypertension	0.000670
DOID:1024	leprosy	DOID:5408	Paget's disease of bone	0.000483
DOID:1024	leprosy	DOID:4450	renal cell carcinoma	0.000397
DOID:1024	leprosy	DOID:2468	psychotic disorder	0.000377
DOID:1024	leprosy	DOID:14227	azoospermia	0.000208
DOID:1024	leprosy	DOID:11476	osteoporosis	0.000208
DOID:1024	leprosy	DOID:0050425	restless legs syndrome	0.000167
DOID:1024	leprosy	DOID:9835	refractive error	0.000146
DOID:5082	liver cirrhosis	DOID:2377	multiple sclerosis	0.348308
DOID:5082	liver cirrhosis	DOID:10608	celiac disease	0.054407
DOID:5082	liver cirrhosis	DOID:8778	Crohn's disease	0.041569
DOID:5082	liver cirrhosis	DOID:12236	primary biliary cirrhosis	0.035302
DOID:5082	liver cirrhosis	DOID:9744	type 1 diabetes mellitus	0.033469
DOID:5082	liver cirrhosis	DOID:8577	ulcerative colitis	0.030968
DOID:5082	liver cirrhosis	DOID:7148	rheumatoid arthritis	0.027679
DOID:5082	liver cirrhosis	DOID:2841	asthma	0.027155
DOID:5082	liver cirrhosis	DOID:8893	psoriasis	0.025351
DOID:5082	liver cirrhosis	DOID:4481	allergic rhinitis	0.023830
DOID:5082	liver cirrhosis	DOID:7147	ankylosing spondylitis	0.023483
DOID:5082	liver cirrhosis	DOID:8567	Hodgkin's lymphoma	0.021672
DOID:5082	liver cirrhosis	DOID:9074	systemic lupus erythematosus	0.019908
DOID:5082	liver cirrhosis	DOID:12306	vitiligo	0.019664
DOID:5082	liver cirrhosis	DOID:418	systemic scleroderma	0.017916
DOID:5082	liver cirrhosis	DOID:332	amyotrophic lateral sclerosis	0.017787
DOID:5082	liver cirrhosis	DOID:3310	atopic dermatitis	0.016922
DOID:5082	liver cirrhosis	DOID:986	alopecia areata	0.016445
DOID:5082	liver cirrhosis	DOID:13378	Kawasaki disease	0.013481
DOID:5082	liver cirrhosis	DOID:1040	chronic lymphocytic leukemia	0.013444
DOID:5082	liver cirrhosis	DOID:13241	Behcet's disease	0.010496
DOID:5082	liver cirrhosis	DOID:2986	IgA glomerulonephritis	0.009603
DOID:5082	liver cirrhosis	DOID:9352	type 2 diabetes mellitus	0.008756
DOID:5082	liver cirrhosis	DOID:3905	lung carcinoma	0.008622
DOID:5082	liver cirrhosis	DOID:9008	psoriatic arthritis	0.008421
DOID:5082	liver cirrhosis	DOID:12361	Graves' disease	0.007292
DOID:5082	liver cirrhosis	DOID:3459	breast carcinoma	0.005558
DOID:5082	liver cirrhosis	DOID:11612	polycystic ovary syndrome	0.005467
DOID:5082	liver cirrhosis	DOID:1459	hypothyroidism	0.005253
DOID:5082	liver cirrhosis	DOID:1749	squamous cell carcinoma	0.005142
DOID:5082	liver cirrhosis	DOID:14268	sclerosing cholangitis	0.004896
DOID:5082	liver cirrhosis	DOID:13922	eosinophilic esophagitis	0.004611
DOID:5082	liver cirrhosis	DOID:1024	leprosy	0.004477
DOID:5082	liver cirrhosis	DOID:1107	esophageal carcinoma	0.003918
DOID:5082	liver cirrhosis	DOID:6713	cerebrovascular disease	0.003865
DOID:5082	liver cirrhosis	DOID:5419	schizophrenia	0.003774
DOID:5082	liver cirrhosis	DOID:3393	coronary artery disease	0.003644
DOID:5082	liver cirrhosis	DOID:784	chronic kidney failure	0.003590
DOID:5082	liver cirrhosis	DOID:5844	myocardial infarction	0.003436
DOID:5082	liver cirrhosis	DOID:3083	chronic obstructive pulmonary disease	0.003372
DOID:5082	liver cirrhosis	DOID:8986	narcolepsy	0.003348
DOID:5082	liver cirrhosis	DOID:1909	melanoma	0.003194
DOID:5082	liver cirrhosis	DOID:3910	lung adenocarcinoma	0.003065
DOID:5082	liver cirrhosis	DOID:10871	age related macular degeneration	0.003062
DOID:5082	liver cirrhosis	DOID:3620	central nervous system cancer	0.003021
DOID:5082	liver cirrhosis	DOID:10286	prostate carcinoma	0.002900
DOID:5082	liver cirrhosis	DOID:5517	stomach carcinoma	0.002611
DOID:5082	liver cirrhosis	DOID:4007	bladder carcinoma	0.002238
DOID:5082	liver cirrhosis	DOID:11829	degenerative myopia	0.002218
DOID:5082	liver cirrhosis	DOID:2513	basal cell carcinoma	0.002146
DOID:5082	liver cirrhosis	DOID:14221	metabolic syndrome X	0.001940
DOID:5082	liver cirrhosis	DOID:3963	thyroid carcinoma	0.001869
DOID:5082	liver cirrhosis	DOID:10941	intracranial aneurysm	0.001815
DOID:5082	liver cirrhosis	DOID:4001	ovarian carcinoma	0.001792
DOID:5082	liver cirrhosis	DOID:9296	cleft lip	0.001740
DOID:5082	liver cirrhosis	DOID:9538	multiple myeloma	0.001413
DOID:5082	liver cirrhosis	DOID:14330	Parkinson's disease	0.001389
DOID:5082	liver cirrhosis	DOID:3312	bipolar disorder	0.001370
DOID:5082	liver cirrhosis	DOID:0050156	idiopathic pulmonary fibrosis	0.001367
DOID:5082	liver cirrhosis	DOID:12365	malaria	0.001318
DOID:5082	liver cirrhosis	DOID:1595	endogenous depression	0.001255
DOID:5082	liver cirrhosis	DOID:9970	obesity	0.001255
DOID:5082	liver cirrhosis	DOID:1094	attention deficit hyperactivity disorder	0.001228
DOID:5082	liver cirrhosis	DOID:4905	pancreatic carcinoma	0.001099
DOID:5082	liver cirrhosis	DOID:1686	glaucoma	0.001044
DOID:5082	liver cirrhosis	DOID:7693	abdominal aortic aneurysm	0.000995
DOID:5082	liver cirrhosis	DOID:1067	open-angle glaucoma	0.000876
DOID:5082	liver cirrhosis	DOID:5408	Paget's disease of bone	0.000624
DOID:5082	liver cirrhosis	DOID:8398	osteoarthritis	0.000593
DOID:5082	liver cirrhosis	DOID:1936	atherosclerosis	0.000583
DOID:5082	liver cirrhosis	DOID:6364	migraine	0.000578
DOID:5082	liver cirrhosis	DOID:10652	Alzheimer's disease	0.000526
DOID:5082	liver cirrhosis	DOID:585	nephrolithiasis	0.000500
DOID:5082	liver cirrhosis	DOID:1826	epilepsy syndrome	0.000471
DOID:5082	liver cirrhosis	DOID:10763	hypertension	0.000467
DOID:5082	liver cirrhosis	DOID:4450	renal cell carcinoma	0.000377
DOID:5082	liver cirrhosis	DOID:0050425	restless legs syndrome	0.000217
DOID:5082	liver cirrhosis	DOID:2468	psychotic disorder	0.000212
DOID:5082	liver cirrhosis	DOID:14227	azoospermia	0.000120
DOID:5082	liver cirrhosis	DOID:11476	osteoporosis	0.000120
DOID:5082	liver cirrhosis	DOID:9835	refractive error	0.000092
DOID:3910	lung adenocarcinoma	DOID:3905	lung carcinoma	0.132091
DOID:3910	lung adenocarcinoma	DOID:3620	central nervous system cancer	0.101591
DOID:3910	lung adenocarcinoma	DOID:0050156	idiopathic pulmonary fibrosis	0.093938
DOID:3910	lung adenocarcinoma	DOID:1749	squamous cell carcinoma	0.069662
DOID:3910	lung adenocarcinoma	DOID:4007	bladder carcinoma	0.044440
DOID:3910	lung adenocarcinoma	DOID:2513	basal cell carcinoma	0.043843
DOID:3910	lung adenocarcinoma	DOID:1909	melanoma	0.041247
DOID:3910	lung adenocarcinoma	DOID:5517	stomach carcinoma	0.037126
DOID:3910	lung adenocarcinoma	DOID:3083	chronic obstructive pulmonary disease	0.033367
DOID:3910	lung adenocarcinoma	DOID:6713	cerebrovascular disease	0.029982
DOID:3910	lung adenocarcinoma	DOID:1107	esophageal carcinoma	0.027801
DOID:3910	lung adenocarcinoma	DOID:3393	coronary artery disease	0.022242
DOID:3910	lung adenocarcinoma	DOID:9538	multiple myeloma	0.019035
DOID:3910	lung adenocarcinoma	DOID:2986	IgA glomerulonephritis	0.018076
DOID:3910	lung adenocarcinoma	DOID:5844	myocardial infarction	0.015373
DOID:3910	lung adenocarcinoma	DOID:1686	glaucoma	0.014596
DOID:3910	lung adenocarcinoma	DOID:7693	abdominal aortic aneurysm	0.014470
DOID:3910	lung adenocarcinoma	DOID:1067	open-angle glaucoma	0.012611
DOID:3910	lung adenocarcinoma	DOID:10941	intracranial aneurysm	0.012249
DOID:3910	lung adenocarcinoma	DOID:2841	asthma	0.010179
DOID:3910	lung adenocarcinoma	DOID:1040	chronic lymphocytic leukemia	0.010169
DOID:3910	lung adenocarcinoma	DOID:9744	type 1 diabetes mellitus	0.010000
DOID:3910	lung adenocarcinoma	DOID:10286	prostate carcinoma	0.009815
DOID:3910	lung adenocarcinoma	DOID:12306	vitiligo	0.009319
DOID:3910	lung adenocarcinoma	DOID:4481	allergic rhinitis	0.008715
DOID:3910	lung adenocarcinoma	DOID:3459	breast carcinoma	0.007736
DOID:3910	lung adenocarcinoma	DOID:5419	schizophrenia	0.007579
DOID:3910	lung adenocarcinoma	DOID:8778	Crohn's disease	0.006873
DOID:3910	lung adenocarcinoma	DOID:7148	rheumatoid arthritis	0.006595
DOID:3910	lung adenocarcinoma	DOID:8577	ulcerative colitis	0.006497
DOID:3910	lung adenocarcinoma	DOID:5408	Paget's disease of bone	0.006461
DOID:3910	lung adenocarcinoma	DOID:10608	celiac disease	0.006337
DOID:3910	lung adenocarcinoma	DOID:11829	degenerative myopia	0.006289
DOID:3910	lung adenocarcinoma	DOID:13378	Kawasaki disease	0.006126
DOID:3910	lung adenocarcinoma	DOID:9074	systemic lupus erythematosus	0.005351
DOID:3910	lung adenocarcinoma	DOID:2377	multiple sclerosis	0.004833
DOID:3910	lung adenocarcinoma	DOID:6364	migraine	0.004761
DOID:3910	lung adenocarcinoma	DOID:784	chronic kidney failure	0.004482
DOID:3910	lung adenocarcinoma	DOID:12236	primary biliary cirrhosis	0.003995
DOID:3910	lung adenocarcinoma	DOID:12361	Graves' disease	0.003972
DOID:3910	lung adenocarcinoma	DOID:12365	malaria	0.003803
DOID:3910	lung adenocarcinoma	DOID:1595	endogenous depression	0.003795
DOID:3910	lung adenocarcinoma	DOID:1094	attention deficit hyperactivity disorder	0.003737
DOID:3910	lung adenocarcinoma	DOID:418	systemic scleroderma	0.003565
DOID:3910	lung adenocarcinoma	DOID:3312	bipolar disorder	0.003424
DOID:3910	lung adenocarcinoma	DOID:4905	pancreatic carcinoma	0.003252
DOID:3910	lung adenocarcinoma	DOID:9352	type 2 diabetes mellitus	0.003196
DOID:3910	lung adenocarcinoma	DOID:8893	psoriasis	0.003135
DOID:3910	lung adenocarcinoma	DOID:1459	hypothyroidism	0.003059
DOID:3910	lung adenocarcinoma	DOID:986	alopecia areata	0.002975
DOID:3910	lung adenocarcinoma	DOID:1936	atherosclerosis	0.002867
DOID:3910	lung adenocarcinoma	DOID:14221	metabolic syndrome X	0.002532
DOID:3910	lung adenocarcinoma	DOID:8398	osteoarthritis	0.002245
DOID:3910	lung adenocarcinoma	DOID:10652	Alzheimer's disease	0.002173
DOID:3910	lung adenocarcinoma	DOID:3310	atopic dermatitis	0.001971
DOID:3910	lung adenocarcinoma	DOID:14268	sclerosing cholangitis	0.001841
DOID:3910	lung adenocarcinoma	DOID:7147	ankylosing spondylitis	0.001834
